t_rel_s,vdd_cpu_gpu_cv_mw,vdd_in_mw,vdd_soc_mw,temp_cpu_c,temp_gpu_c,temp_soc0_c,temp_soc1_c,temp_soc2_c,temp_tj_c,gpu_util_pct,gpu_mhz,emc_util_pct,emc_mhz,ram_used_mb
18.56,3441,8794,2099,47.625,49.812,47.875,47.843,46.843,49.812,99,602,28,2133,2811
18.676,3401,8755,2099,47.593,49.687,47.875,47.812,46.937,49.687,99,601,28,2133,2811
18.791,3401,8794,2099,47.531,49.593,47.781,47.843,46.937,49.593,99,602,28,2133,2811
18.907,3441,8794,2099,47.625,49.468,47.781,47.812,46.843,49.75,99,601,28,2133,2810
19.023,3441,8808,2099,47.718,49.531,47.781,47.875,46.937,49.531,99,603,28,2133,2810
19.139,3441,8794,2099,47.656,49.718,47.875,47.812,46.875,49.718,99,601,28,2133,2810
19.254,3401,8769,2099,48.031,49.593,47.781,47.75,46.906,49.593,99,602,28,2133,2810
19.371,3401,8769,2099,47.593,49.687,47.687,47.937,46.875,49.687,99,602,28,2133,2810
19.488,3401,8808,2099,47.562,49.593,47.843,47.843,46.906,49.593,99,603,28,2133,2810
19.604,3441,8808,2099,47.656,49.781,47.75,47.906,46.906,49.781,99,601,28,2133,2810
19.719,3441,8794,2099,48.062,49.687,47.843,47.781,47.0,49.687,99,603,28,2133,2810
19.834,3401,8769,2099,48.125,49.468,47.812,47.843,46.937,49.468,99,611,28,2133,2810
19.949,3401,8755,2099,47.968,50.031,47.968,47.781,46.968,50.031,99,602,28,2133,2810
20.065,3401,8794,2099,48.156,49.562,47.812,47.875,47.0,49.562,99,602,28,2133,2810
20.18,3401,8794,2099,47.906,50.062,47.843,47.812,46.968,50.062,99,602,28,2133,2810
20.294,3401,8794,2099,48.0,49.843,47.812,47.812,46.968,49.843,99,601,28,2133,2810
20.409,3441,8794,2099,48.031,49.718,48.031,48.062,46.937,49.718,99,601,28,2133,2810
20.524,3401,8755,2099,47.656,49.687,48.062,48.0,47.093,49.687,99,603,28,2133,2810
20.641,3441,8794,2099,47.875,49.75,48.031,48.125,46.937,49.75,99,603,28,2133,2810
20.758,3441,8794,2099,47.781,49.656,48.093,47.812,47.031,49.656,99,603,28,2133,2810
20.872,3441,8794,2099,47.843,50.062,48.0,48.062,47.187,50.062,99,602,28,2133,2810
20.989,3441,8794,2099,47.937,49.656,48.031,48.156,47.062,49.656,99,601,28,2133,2810
21.105,3441,8808,2099,47.875,50.187,48.0,48.125,47.062,50.187,99,602,28,2133,2810
21.221,3441,8794,2099,47.781,49.687,47.906,48.031,47.125,49.687,99,602,28,2133,2810
21.335,3441,8794,2099,47.812,50.25,48.0,48.0,47.125,50.25,99,602,28,2133,2810
21.451,3441,8794,2099,47.812,49.968,48.031,48.031,47.062,49.968,99,603,28,2133,2810
21.567,3441,8794,2099,48.218,49.812,48.031,47.968,47.062,49.812,99,602,28,2133,2810
21.682,3441,8794,2099,47.781,49.937,48.0,48.0,47.125,49.937,99,603,28,2133,2810
21.797,3441,8873,2099,47.812,49.812,47.968,48.062,47.125,49.812,99,604,28,2133,2810
21.914,3441,8873,2099,47.812,50.062,48.062,48.093,47.125,50.062,99,602,28,2133,2810
22.029,3441,8834,2099,48.125,49.875,47.968,48.125,47.187,49.875,99,604,28,2133,2810
22.145,3441,8794,2099,48.187,49.75,47.906,48.093,47.093,49.75,99,603,28,2133,2810
22.259,3401,8794,2099,48.218,50.218,48.0,47.968,47.125,50.218,99,603,28,2133,2810
22.374,3401,8794,2099,48.25,50.062,47.968,48.062,47.187,50.062,99,603,28,2133,2810
22.489,3401,8808,2099,48.031,49.968,47.937,47.968,47.062,49.968,99,601,28,2133,2810
22.605,3401,8794,2099,48.031,50.218,48.156,48.062,47.187,50.218,99,603,28,2133,2810
22.721,3441,8794,2099,48.125,50.0,48.218,48.281,47.187,50.0,99,601,28,2133,2810
22.837,3441,8794,2099,48.062,50.218,48.125,48.156,47.062,50.218,99,602,28,2133,2810
22.951,3441,8834,2099,48.0,50.0,48.125,48.312,47.187,50.0,99,601,28,2133,2810
23.066,3441,8794,2099,48.031,49.875,48.125,48.187,47.187,49.875,99,602,28,2133,2810
23.181,3441,8794,2099,47.968,49.843,48.125,48.25,47.156,49.843,99,602,28,2133,2810
23.297,3441,8794,2099,47.875,49.875,48.156,48.25,47.218,49.875,99,603,28,2133,2810
23.413,3441,8794,2099,47.968,49.843,48.125,48.125,47.281,49.843,99,602,28,2133,2810
23.527,3441,8794,2099,47.968,50.25,48.125,48.25,47.187,50.25,99,604,28,2133,2810
23.642,3401,8769,2099,48.406,50.031,48.062,48.125,47.093,50.031,99,602,28,2133,2810
23.757,3401,8794,2099,48.312,49.968,48.093,48.125,47.218,49.968,99,604,28,2133,2810
23.872,3441,8794,2099,48.468,49.812,48.062,48.125,47.156,49.812,99,602,28,2133,2810
23.986,3441,8794,2099,48.125,50.25,48.093,48.125,47.218,50.25,99,602,28,2133,2810
24.102,3441,8834,2099,48.187,49.968,48.062,48.093,47.25,49.968,99,603,28,2133,2810
24.219,3401,8794,2099,48.218,50.25,48.312,48.062,47.187,50.25,99,608,28,2133,2810
24.333,3401,8794,2099,48.125,49.875,48.25,48.156,47.25,49.875,99,602,28,2133,2810
24.448,3401,8794,2099,48.031,50.312,48.218,48.343,47.187,50.312,99,603,28,2133,2810
24.563,3441,8794,2099,48.031,50.093,48.218,48.375,47.312,50.093,99,602,28,2133,2810
24.678,3441,8794,2099,48.062,50.062,48.156,48.25,47.406,50.062,99,602,28,2133,2810
24.794,3441,8794,2099,48.0,49.937,48.187,48.281,47.218,49.937,99,603,28,2133,2810
24.91,3401,8794,2099,48.0,50.093,48.125,48.25,47.25,50.093,99,602,28,2133,2810
25.024,3441,8794,2099,48.031,49.906,48.187,48.25,47.25,49.906,99,602,28,2133,2810
25.141,3441,8794,2099,48.156,50.062,48.218,48.281,47.281,50.062,99,603,28,2133,2810
25.257,3441,8794,2099,48.531,50.0,48.187,48.25,47.375,50.0,99,603,28,2133,2810
25.372,3441,8794,2099,48.468,50.5,48.156,48.25,47.343,50.5,99,603,28,2133,2810
25.488,3401,8755,2099,47.968,50.312,48.218,48.25,47.281,50.312,99,603,28,2133,2810
25.603,3401,8794,2099,48.031,50.468,48.25,48.281,47.343,50.468,99,601,28,2133,2810
25.718,3401,8794,2099,48.375,50.25,48.125,48.25,47.343,50.25,99,603,28,2133,2810
25.833,3441,8794,2099,48.406,50.125,48.125,48.25,47.312,50.125,99,602,28,2133,2810
25.949,3441,8794,2099,48.437,50.312,48.125,48.25,47.375,50.312,99,602,28,2133,2810
26.065,3401,8755,2099,48.593,50.093,48.25,48.187,47.281,50.093,99,602,28,2133,2810
26.181,3401,8755,2099,48.531,50.156,48.218,48.25,47.375,50.156,99,602,28,2133,2810
26.297,3401,8794,2099,48.218,50.25,48.406,48.25,47.406,50.25,99,603,28,2133,2810
26.411,3441,8794,2099,48.281,50.25,48.406,48.281,47.406,50.25,99,602,28,2133,2810
26.526,3441,8794,2099,48.187,50.625,48.406,48.562,47.437,50.625,99,602,28,2133,2810
26.642,3401,8755,2099,48.093,50.375,48.218,48.5,47.5,50.375,99,601,28,2133,2810
26.758,3401,8755,2099,48.187,50.656,48.343,48.437,47.437,50.656,99,603,28,2133,2810
26.873,3401,8794,2099,48.218,50.437,48.312,48.437,47.531,50.437,99,603,28,2133,2810
26.987,3401,8794,2099,48.062,50.25,48.312,48.406,47.468,50.25,99,603,28,2133,2810
27.101,3441,8794,2099,48.125,50.187,48.312,48.406,47.437,50.187,99,603,28,2133,2810
27.219,3401,8755,2099,48.25,50.312,48.281,48.406,47.468,50.312,99,602,28,2133,2810
27.337,3401,8794,2099,48.125,50.218,48.343,48.406,47.5,50.5,99,604,28,2133,2810
27.454,3401,8794,2099,48.187,50.343,48.375,48.5,47.5,50.343,99,602,28,2133,2810
27.571,3441,8794,2099,48.218,50.531,48.406,48.437,47.468,50.531,99,601,28,2133,2810
27.687,3441,8794,2099,48.312,50.281,48.375,48.468,47.468,50.281,99,602,28,2133,2810
27.803,3441,8794,2099,48.312,50.531,48.406,48.5,47.531,50.531,99,601,28,2133,2810
27.918,3401,8794,2099,48.187,50.312,48.406,48.5,47.593,50.312,99,602,28,2133,2810
28.034,3441,8794,2099,48.218,50.468,48.281,48.531,47.562,50.468,99,601,28,2133,2810
28.151,3441,8794,2099,48.25,50.312,48.437,48.5,47.531,50.312,99,603,28,2133,2810
28.265,3441,8794,2099,48.625,50.25,48.375,48.531,47.562,50.25,99,601,28,2133,2810
28.38,3441,8794,2099,48.687,50.125,48.406,48.531,47.562,50.125,99,602,28,2133,2810
28.496,3401,8755,2099,48.625,50.25,48.406,48.437,47.531,50.25,99,602,28,2133,2810
28.612,3401,8794,2099,48.25,50.187,48.343,48.468,47.593,50.187,99,602,28,2133,2810
28.728,3401,8794,2099,48.5,50.531,48.375,48.375,47.625,50.531,99,601,28,2133,2810
28.843,3401,8794,2099,48.531,50.25,48.375,48.437,47.593,50.25,99,603,28,2133,2810
28.961,3441,8794,2099,48.531,50.312,48.468,48.5,47.593,50.312,99,603,28,2133,2810
29.077,3401,8755,2099,48.718,50.187,48.468,48.531,47.625,50.187,99,603,28,2133,2810
29.191,3401,8794,2099,48.75,50.593,48.468,48.531,47.625,50.593,99,601,28,2133,2810
29.308,3401,8755,2099,48.718,50.187,48.437,48.531,47.562,50.187,99,603,28,2133,2810
29.426,3441,8794,2099,48.312,50.25,48.5,48.562,47.656,50.25,99,601,28,2133,2812
29.543,3441,8873,2099,48.281,50.25,48.375,48.562,47.562,50.25,99,602,28,2133,2811
29.659,3441,8834,2099,48.312,50.375,48.531,48.531,47.687,50.375,99,601,28,2133,2811
29.774,3441,8834,2099,48.625,50.25,48.437,48.562,47.687,50.25,99,601,28,2133,2811
29.89,3401,8794,2099,48.843,50.593,48.5,48.531,47.625,50.593,99,601,28,2133,2811
30.005,3441,8794,2099,48.937,50.343,48.437,48.625,47.656,50.343,99,601,28,2133,2811
30.12,3441,8794,2099,48.781,50.718,48.531,48.562,47.656,50.718,99,602,28,2133,2811
30.234,3441,8834,2099,48.531,50.562,48.531,48.718,47.593,50.562,99,601,28,2133,2811
30.35,3441,8834,2099,48.531,50.406,48.656,48.656,47.656,50.406,99,602,28,2133,2811
30.468,3441,8873,2099,48.718,50.531,48.5,48.593,47.593,50.531,99,603,28,2133,2811
30.583,3441,8873,2099,48.781,50.406,48.531,48.531,47.625,50.406,99,602,28,2133,2811
30.7,3441,8794,2099,48.468,50.593,48.687,48.531,47.718,50.593,99,600,28,2133,2811
30.814,3441,8834,2099,48.531,50.468,48.625,48.5,47.687,50.468,99,602,28,2133,2811
30.929,3441,8873,2099,48.625,50.375,48.687,48.843,47.718,50.375,99,602,28,2133,2811
31.044,3441,8913,2099,48.531,50.812,48.656,48.75,47.718,50.812,99,602,28,2133,2812
31.159,3441,8953,2099,48.375,50.718,48.656,48.75,47.843,50.718,99,603,28,2133,2812
31.275,3441,8953,2099,48.531,50.843,48.562,48.75,47.75,50.843,99,603,28,2133,2812
31.39,3441,8953,2099,48.625,50.718,48.562,48.687,47.781,50.718,99,603,28,2133,2812
31.507,3441,8953,2099,48.531,50.843,48.625,48.75,47.875,50.843,99,602,28,2133,2812
31.623,3441,8913,2099,48.468,50.687,48.656,48.718,47.75,50.687,99,603,28,2133,2812
